2	Angiodysplasia: characterization, diagnosis, and advances in treatment. Gastrointestinal bleeding accounts for 2% of all adult hospital admissions each year. Angiodysplasia is one of the most frequently reported causes of lower gastrointestinal bleeding. In 80% of patients with bleeding angiodysplasia, the bleeding will stop spontaneously, but will often recur. Although angiography may detect bleeding in 86% of actively bleeding patients, the bleeding rate must be at least 0.5 mL/min. The treatment of choice for control of bleeding has been resection of the suspected segment of bowel, but this procedure is associated with a 10% rebleeding rate and 7% to 8% mortality. Superselective catheterization with infusion of vasoconstrictors has been used to control bleeding, but effects are short-lived. Superselective embolization occludes an offending vessel, but is difficult to perform accurately and is associated with risk of infarction. Laser photocoagulation controls bleeding in 84% of patients, with a 6% complication rate. This method of controlling bleeding offers distinct advantages, especially for the hemodynamically unstable patient. Except for cases in which surgical resection is indicated, Nd:YAG laser photocoagulation is the safest, least invasive, and probably most effective means of treating angiodysplasia. 
5	Landau-Kleffner syndrome: a clinical and EEG study of five cases. In five children with normal initial psychomotor development, a Landau-Kleffner syndrome appeared at age 3-7 years. No neuroanatomic lesions were noted. Aphasia and hyperkinesia were isolated in three patients and associated with global regression of higher cortical functions in one patient. Massive intellectual deterioration and psychotic behavior were associated with transient aphasia in one patient. The epilepsy (focal motor and generalized tonic-clonic seizures, subclinical EEG focal seizures during sleep, and atypical absences) always regressed spontaneously or with antiepileptic drug (AED) treatment. The EEG in waking patients showed focal and generalized spike-wave discharges on a normal background rhythm. Discharge topography and pattern changed frequently. During sleep, discharges always increased. At some time during syndrome development, all patients had bilateral spike-waves for greater than 85% of the sleep period, while at other times the discharges were discontinuous or continuous but focal or unilaterally hemispheric. Discharge topography and abundance changed from night to night. The abnormal EEG and the impaired higher functions developed and regressed together, but not with strict temporal correlation. Our own experience suggests that the Landau-Kleffner syndrome and epilepsy with continuous spike-wave activity in slow-wave sleep cannot be clearly differentiated. They may be different points on the spectrum of a single syndrome. 
1	Genetics and biology of human ovarian teratomas. II. Molecular analysis of origin of nondisjunction and gene-centromere mapping of chromosome I markers. Chromosomal heteromorphisms and DNA polymorphisms have been utilized to identify the mechanisms that lead to formation of human ovarian teratomas and to construct a gene-centromere map of chromosome 1 by using those teratomas that arise by meiotic nondisjunction. Of 61 genetically informative ovarian teratomas, 21.3% arose by nondisjunction at meiosis I, and 39.3% arose by meiosis II nondisjunction. Eight polymorphic marker loci on chromosome 1p and one marker on 1q were used to estimate a gene-centromere map. The results show clear linkage of the most proximal 1p marker (NRAS) and the most proximal 1q marker (D1S61) to the centromere at a distance of 14 cM and 20 cM, respectively. Estimated gene-centromere distances suggest that, while recombination occurs normally in ovarian teratomas arising by meiosis II errors, ovarian teratomas arising by meiosis I nondisjunction have altered patterns of recombination. Furthermore, the estimated map demonstrates clear evidence of chiasma interference. Our results suggest that ovarian teratomas can provide a rapid method for mapping genes relative to the centromere. 
4	Caloric expenditure, life status, and disease in former male athletes and non-athletes. This study examined the association between aerobic, caloric exercise expenditure and life status (living vs deceased) as well as the prevalence rates of hypertension (HBP) and cardiovascular disease (CVD) in former male athletes (ATH) and non-athletes (N-ATH). The initial survey for this study was done in 1952. Follow-up surveys of respondents were done in 1960, 1968, 1976, and 1984. The present study used all subjects who responded fully to activity and health questions in 1976 and who were reported as either dead or alive (not lost to follow-up) in 1984. A total of 348 subjects (185 ATH, 163 N-ATH) were assessed and caloric expenditure groups were established by kilocalories (kcal) of aerobic exercise per week; 0 kcal (group 1), 1-399 kcal (group 2), 400-899 kcal (group 3), 900-1499 kcal (group 4), 1500-2499 kcal (group 5), and 2500+ kcal (group 6). Only activity considered to be aerobic was used in the establishment of the aerobic categories. Death rate was highest in groups 1 and 2. Subjects in group 1 tended to be the oldest. Year of birth (age) (P less than 0.001) and CVD (P less than 0.05) as reported in 1976 were significantly related to mortality between 1976 and 1984. College athletic status and 1976 exercise level were not significantly related to mortality. Prevalence of CVD and HBP was highest in groups 1 and 6, suggesting a moderate amount of aerobic activity as optimal. 
1	Changes in gastric mucosa that antedate gastric carcinoma. Endoscopic biopsy specimens of the gastric mucosa from 13 patients who were found at follow-up examination to have gastric carcinoma were compared for abnormal histologic features, type of intestinal metaplasia, and presence of immunoreactive carcinoembryonic antigen (CEA), with specimens from 40 tumor-free controls. Villus-like changes and angular infolding, cytologic nuclear pleomorphism, distinct nuclear border, irregular thickness of the nuclear membrane, irregular chromatin clumping, prominent nucleoli, and distinct nucleoli were manifestations of the carcinoma group. Angular infolding, distinct nuclear border, irregular thickness of the nuclear membrane, and distinct nucleoli were also observed in the latent stage before detection of carcinoma. The individual features, however, lacked specificity. Histochemically, a IIB subtype of intestinal metaplasia, and immunoreactive CEA in the cytoplasm of foveolar epithelium appeared exclusively in the patients with carcinoma. These findings indicate that the gastric epithelium of patients with gastric carcinoma tends to be morphologically and histochemically abnormal even before the recognition of classical dysplasia. This can be described as abnormal epithelium and is believed to provide the soil on which gastric carcinoma develops. 
1	Chondrosarcomas of the synovium. Chondrosarcoma of the synovium, either primary or secondary to synovial chondromatosis, is rare. Ten cases of synovial chondrosarcoma were studied (four from the Mayo Clinic files and six from the authors' consultation files). Two were considered primary. In five cases there was evidence of preexisting synovial chondromatosis, and in the remaining three, there was a suggestion of preexisting disease. Several histologic features were found that were helpful to diagnose malignancy. The most important ones were loss of the "clustering" growth pattern typical of synovial chondromatosis, myxoid change in the matrix, areas of necrosis, and spindling at the periphery of chondroid lobules. Pulmonary metastasis developed in five of nine patients; three of these patients died. 
5	Hypoxic events in the surgical intensive care unit. An oxygen-monitoring protocol was established in the surgical intensive care unit (SICU) at the Denver General Hospital in July 1988. A 3-month surveillance audit ending March 1989 prospectively documented 100 consecutive hypoxic events in 51 of 241 (21%) SICU patients. These episodes occurred during mechanical ventilation in 46 patients, during spontaneous ventilation in 15 patients with artificial airways, and the remaining 39 occurred in nonintubated patients. Hypoxemia was recognized by pulse oximetry in 59, arterial blood gas analysis in 24, mixed venous oximetry in 15, and transcutaneous oxygen monitoring in 2. These events were due to problems with the ventilator or airway in 42, recent interventions in 21, new pulmonary process in 19, progression of underlying disease in 11, and unknown causes in 7. Two thirds resulted from mechanical problems amenable to simple intervention; there were two adverse outcomes. In conclusion, acute hypoxia is a frequent potentially morbid SICU event. Advances in continuous oxygen monitoring permit early identification and thereby may limit adverse outcomes, but should not prompt an expensive diagnostic work-up. 
4	Double-peaking circadian variation in the occurrence of sustained supraventricular tachyarrhythmias. We studied 251 patients less than or equal to 65 years of age admitted for treatment of symptomatic supraventricular tachyarrhythmia to assess whether these arrhythmias begin evenly throughout the day or manifest circadian variation in occurrence. The arrhythmias included 152 episodes of atrial fibrillation, 50 episodes of supraventricular reentry tachycardia, 30 episodes of atrial flutter, and 19 cases of ectopic atrial tachycardia. A total of 209 patients could tell the exact time their symptoms had started. In 38 of them (18%), the arrhythmia had begun between midnight and 6:00 AM, in 63 (30%) between 6:01 AM and noon, in 46 (22%) between noon and 6:00 PM, and in 62 (30%) between 6:01 PM and midnight. This distribution differed significantly from uniform occurrence (chi square 8.7, p less than 0.05). Fifty patients were using beta-adrenoceptor blocking agents when the arrhythmia occurred. Compared with the other 159 patients, they had no morning surge of arrhythmias (20% versus 33.3% of episodes between 6:01 AM and noon), but instead a much higher incidence at night (34% versus 13.2% of episodes between midnight and 6:00 AM) (chi square 14.4, p less than 0.005). We conclude that the frequency of onset of sustained supraventricular tachyarrhythmias varies with the time of day, showing nearly equal peaks in the morning and in the evening and a trough at night. The modifying effect of beta-adrenoceptor blockage suggests that many morning arrhythmias are of adrenergic origin while other, probably vagal arrhythmogenic mechanisms, prevail at night. 
4	Surgical augmentation of skin blood flow and viability in a pig musculocutaneous flap model. A porcine rectus abdominis musculocutaneous (TRAM) flap model was designed and validated in nine pigs. This TRAM flap was based on the deep inferior epigastric (DIE) vessels with an 8 x 18 cm transverse skin paddle at the superior end of the rectus abdominis muscle. The model was subsequently used to test our hypothesis of surgical augmentation of flap viability by vascular territory expansion. Specifically, we observed that ligation of the superior epigastric (SE) vessels at 4, 7, 14, and 28 days (N = 6 to 8) prior to raising the TRAM flaps significantly increased (p less than 0.05) the length and area of the viable skin in the transverse skin paddles of the treatment flaps compared with the contralateral shammanipulated control flaps. This significant increase in skin viability was seen to be accompanied by a significant increase (p less than 0.05) in skin and muscle capillary blood flow in the treatment TRAM flaps compared with the controls (N = 9). The mechanism of vascular territory expansion is unclear. We postulate that hypoxia resulting from the ligation of the superior epigastric vessels prior to the flap surgery may play a role in the triggering of the deep inferior epigastric artery to take over some of the territory previously perfused by the superior epigastric artery. This would then increase the skin and muscle capillary blood flow in the transverse paddle when the TRAM flap was raised on the deep inferior epigastric vascular pedicle. 
4	Atrial septal occlusion improves the accuracy of mitral valve area determination following percutaneous mitral balloon valvotomy. We investigated the impact of the atrial communication on the mitral valve area calculation after percutaneous mitral balloon valvotomy in 17 patients (15 women, 2 men; mean age 56 +/- 4 years). The hemodynamic measurements and mitral valve area calculations were performed with and without balloon occlusion of the atrial septal puncture site. The mitral valve area determined with balloon occlusion was significantly smaller than the mitral valve area determined without occlusion (1.6 +/- 0.1 vs. 1.9 +/- 0.1 cm2, P less than 0.01), and was similar to the echocardiographically determined valve area (1.6 +/- 0.1 cm2). This decrease in the calculated mitral valve area with occlusion was associated with a decrease in the measured cardiac output, without a change in the mitral valve gradient or the diastolic filling period. Occlusion of the atrial septal puncture site may permit more accurate determination of the mitral valve area and thus provide a better reference point for future comparison should the question or restenosis arise. 
