1	Glycolysis as primary energy source in tumor cell chemotaxis. The energy requirements via glycolytic pathways were directly measured in migrating tumor cells. Motility in the metastatic human melanoma cell line A2058, stimulated by insulinlike growth factor I (IGF-I), depends on glycolysis in the presence of glucose as its principal source of energy. Motility in glucose-free medium was 75% reduced and utilized mitochondrial respiration (inhibited by oligomycin). With increasing (physiologic) glucose concentrations, there was a dramatic shift to anaerobic glycolysis as the energy source and 93% elimination of the oligomycin inhibition of motility. Oxamate, an inhibitor of glycolysis, inhibited motility at all glucose concentrations. CO2 production from glycolysis and from the hexose monophosphate shunt was measured in migrating tumor cells. The time course and glucose-dose dependence of glycolytic CO2 production correlated directly with motility. In contrast, mitochondrial CO2 production was inversely related to glucose concentration. A monoclonal antibody for the IGF-I receptor inhibited both motility and glycolytic CO2 production, indicating that both processes are receptor mediated. 
5	Immunohistochemical study of cytokeratin expression in normal and pathologic middle ear mucosa of the rat. The expression of cytokeratins in the epithelium of the middle ear and external auditory meatus of the rat was studied on cryosections of ethylenediaminetetraacetic acid-decalcified specimens by use of a panel of monoclonal antibodies. The normal middle ear epithelium revealed a complex cytokeratin profile, including regional differences. The induction of sterile middle ear effusions resulted in increased cytokeratin expression. Infective effusions were accompanied by both quantitative and qualitative changes in the cytokeratin expression patterns. The differences observed between the cytokeratin profiles of external meatal skin and those of middle ear epithelium may form a useful tool for research into cholesteatoma development. 
1	Localization of trophoblastic disease with vaginal ultrasonography. A report of two cases. Two patients had elevated beta-human chorionic gonadotropin levels and normal abdominal ultrasound examinations. In both instances transvaginal ultrasonography demonstrated a persistent nodule of trophoblastic disease confirmed at the time of hysterectomy. This new imaging modality can assist in the diagnosis of persistent trophoblastic disease in the uterus. 
1	Neodymium:YAG laser treatment of bladder hemangiomas. We present 3 cases of bladder hemangiomas, one single and two multiple, with a long-term history of recurrent hematuria, treated with endoscopic neodymium:YAG (yttrium, aluminum, garnet) laser photocoagulation, and obtaining good results. 
3	Spontaneous decompression of syringomyelia: magnetic resonance imaging findings. Case report. The case of a 30-year-old woman with Chiari I malformation and a cervicothoracic syrinx is presented. The patient was followed clinically over a 2 1/2-year period. Spontaneous and complete resolution of the syrinx, as documented by serial magnetic resonance studies, was accompanied by only a minimal change in objective symptomatology. 
5	Perturbation of differentiated functions during viral infection in vivo. In vivo relationship of host genes and lymphocytic choriomeningitis virus to growth hormone deficiency. Retarded growth and disordered glucose metabolism secondary to growth hormone (GH) deficiency are associated with persistent lymphocytic choriomeningitis virus (LCMV) infection of GH-producing cells in the anterior lobe of the pituitary gland. Infected C3H/ST mice, which are H-2k haplotype, become GH deficient, and LCMV replicates in most (more than 90%) of their GH-producing cells. In contrast, BALB/WEHI and SWR/J mice, which are H-2d and H-2q, respectively, do not develop this GH deficiency, and less than 20% of their GH-producing cells are infected by virus. Yet all three strains infected at birth with LCMV strain Armstrong (ARM) carry equivalent amounts of virus in their blood, brain, heart, kidney, liver, spleen, and thymus throughout life. Of five additional H-2k murine strains tested, C3H/HEJ and CBA/N mice develop this GH-like disorder, whereas neither AKR/J, B10/BR, nor BALB/KAE mice do, indicating that the H-2K haplotype does not control the GH susceptibility. Furthermore C3H/SW mice, which have the H-2b haplotype on the C3H background, develop the disease, again negating any correlation with H-2k but inferring that the C3H background is responsible. One half of the hybrid offspring produced by crossing the C3H/ST GH-deficient strain with BALB/WEHI-resistant mice develop the disease, but the trait is not sex linked. F1 hybrid backcrosses with the susceptible C3H/ST parental strain or resistant BALB/WEHI strain indicate the involvement of more than two genes. Hence the development of a GH deficiency by LCMV-infected C3H/ST mice is not linked to the MHC haplotype, is not sex linked, and is not due to a dominant gene. Multiple genes are involved and these are related to C3H background. 
5	Acute and chronic bacterial prostatitis: a review of treatment approaches. Some authors describe acute bacterial prostatitis as a self-limiting disease, and as with any other acute septic condition, parenteral broad-spectrum antibiotic therapy is indicated. Chronic bacterial prostatitis, however, is associated with a causative organism persisting unaltered in prostatic fluid and leading to relapsing urinary tract infections. In the 1970s, several workers produced a classification system and bacteriologic localization cultures for establishing the diagnosis of prostatitis. Krieger and Crawford point to an important factor that is omitted in many clinical trials with episodes of chronic bacterial prostatitis in men. If localization studies of the prostate infection are attempted in the presence of bacteriuria, the urine must be sterilized with nitrofurantoin or penicillin G. Urine cultures obtained from first-voided urine, bladder urine, and urine voided after prostatic massage should show no growth, and the expressed prostatic secretion can then be examined for evidence of prostatic infection. This procedure reduces the contamination of the expressed prostatic secretion by the organism from the urinary tract infection. This is important, because antibiotic treatment is determined by the sensitivity of the organism isolated from the prostate as well as by the ability of the antibiotics to penetrate the prostate. Meares outlines the pharmacokinetic features needed for drug diffusion into prostatic fluid and provides detailed information on the physical characteristics of the prostate during acute and chronic bacterial prostatitis. Unfortunately, the choice of an ideal drug cannot be extrapolated from this information because pharmacodynamic principles cannot predict clinical efficacy. Some authors find that sulfamethoxazole-trimethoprim has the best cure rate in the treatment of chronic bacterial prostatitis. 
5	Pars plana vitrectomy for acute retinal detachment in penetrating ocular injuries. We studied 41 eyes with acute retinal detachment after penetrating ocular trauma in a retrospective cohort analysis. Pars plana vitrectomy was performed in 28 eyes, while the remaining 13 eyes had only primary repair and closure of the wound. The two groups differed in the type of trauma (more gunshot wounds in the vitrectomy group and more blunt injuries in the nonvitrectomized group). Visual success (visual acuity of 5/200 or better) was observed in 10 (37%) of the eyes treated by vitrectomy compared with one (8%) of the eyes in the nonvitrectomy group. Anatomic success was achieved in 21 (75%) of the eyes in the vitrectomy group but in only one (8%) of those in the nonvitrectomy group. Enucleation or phthisis was observed in seven (54%) of the eyes in the nonvitrectomy group compared with only five (18%) in the vitrectomy group. Significant prognostic factors for anatomic outcome in the vitrectomy group were the location of the laceration and the presence of the lens. 
1	A case of multiple pilar tumors and pilar cysts involving the scalp and back. The case of a patient with multiple proliferating trichilemmal tumors and trichilemmal cysts of the scalp and back is discussed. The multicentric presentation of this tumor is unusual and, to our knowledge, has not been described previously. The appearance of trichilemmal cysts in association with multiple proliferating trichilemmal tumors suggests a common histogenesis of these two neoplasms. The typical presenting features, histologic description, and recommended treatment for these tumors are reviewed. 
4	High NaCl diet enhances arterial baroreceptor reflex in NaCl-sensitive spontaneously hypertensive rats. Previous studies from our laboratory have shown that arterial baroreceptor reflex control of lumbar sympathetic nerve activity is blunted in the NaCl-sensitive spontaneously hypertensive rat (SHR-S) compared with either the NaCl-resistant spontaneously hypertensive rat (SHR-R) or the normotensive Wistar-Kyoto (WKY) rat. In the current study, the effect of dietary NaCl supplementation on arterial baroreceptor reflex control of lumbar sympathetic nerve activity and heart rate was assessed in SHR-S and control SHR-R and WKY rats. Male SHR-S, SHR-R, and WKY rats were fed diets containing either 1% or 8% NaCl beginning at 7 weeks of age and were studied at age 9-10 weeks. Arterial baroreceptor reflex-mediated changes in lumbar sympathetic nerve activity and heart rate were recorded in conscious, unrestrained rats during phenylephrine-induced (15-40 micrograms/kg/min) and nitroprusside-induced (15-300 micrograms/kg/min) changes in mean arterial pressure. SHR-S maintained on a 1% NaCl diet had blunted baroreceptor reflex control of lumbar sympathetic nerve activity during acute increases in MAP compared with SHR-R and WKY rats (p less than 0.05). After ingestion of the 8% NaCl diet, this blunting was absent, indicating enhancement of baroreceptor reflex control of lumbar sympathetic nerve activity. SHR-S maintained on a 1% NaCl diet also had blunted arterial baroreceptor control of lumbar sympathetic nerve activity during nitroprusside-induced decreases in mean arterial pressure compared with WKY rats, but this was not significantly altered during ingestion of the 8% NaCl diet. 
