5	Incidence and properties of renal masses and asymptomatic renal cell carcinoma detected by abdominal ultrasonography. Renal ultrasonography was performed in 45,905 adults, including 41,364 without any signs suggesting urinary tract malignancies, 1,667 with microscopic hematuria only and 2,874 with some signs of malignancy. Renal lesions were found in 355 adults (0.858%) in the asymptomatic, 39 (2.3%) in the microscopic hematuria and 75 (2.6%) in the symptomatic groups, respectively. Renal cell carcinoma was found in 35 (7.5%) lesions: 19 (5.4%) in the asymptomatic, none in the microscopic hematuria and 16 (21.3%) in the symptomatic groups. A total of 47 patients, including 12 other renal cell carcinoma patients transferred from related hospitals, was grouped into 28 without and 19 with symptoms. Primary tumor size and clinical stages were significantly smaller and lower, respectively, in the asymptomatic group than in the symptomatic group. Radical nephrectomy was performed in all but 2 asymptomatic patients. The 5-year survival rates after nephrectomy were 94.7 and 60.9% for the asymptomatic and symptomatic groups, respectively (p less than 0.01). The results indicate that ultrasonography is a useful tool to detect low stage asymptomatic renal cell carcinoma at low cost. 
1	Squamous carcinoma of the distal esophagus: a survival study. A survival study for squamous carcinomas of the distal esophagus treated by the Southern California Permanente Medical Group in the interval of 1954 to 1988 was undertaken. We found radiation therapy and surgery equally efficacious in terms of cure for patients without distant disease and performance status sufficient to tolerate treatment. We did not find survival benefit for patients treated with palliative surgery, and plan less invasive endoscopic means along with chemotherapy and radiation for palliation, reserving surgery for special circumstances. 
1	Primary hepatic carcinoid tumor. An electron microscopic and immunohistochemical study. A case of primary carcinoid tumor of the liver with striking morphologic and electron microscopic features is reported. Conventional histologic examination showed a prominent paranuclear clear zone in numerous tumor cells. By electron microscopic examination, this clear zone corresponded to a paranuclear mass of intermediate filaments admixed with neurosecretory granules and other cytoplasmic organelles. 
4	The failure of serial pneumatic cuff venous occlusion plethysmography to predict patients at risk for pulmonary emboli after trauma. Over a three month period, attempts to perform serial Pneumatic Cuff Venous Occlusion Plethysmography (VP) were carried out in 51 severely injured patients felt to be at risk for Pulmonary Embolus (PE). Studies could not be performed in 25 of these patients due to the nature of their injuries. Of the remaining 26 patients, two showed evidence of deep vein thrombosis (DVT). Venography confirmed the diagnosis in only one of these patients. Serial VP failed to predict PE in all five patients in whom it was diagnosed. This article concludes that serial VP is not an effective predictor of PE in these patients. 
3	Is it correct to correct? Developmental milestones in 555 "normal" preterm infants compared with term infants. To determine whether correction for preterm birth should be applied during developmental assessment, we conducted a prospective national survey of very premature infants (born at less than 32 weeks of gestation); neurodevelopment in the first 2 years was studied with the Dutch child health care developmental assessment. In 555 preterm children who had no evidence of handicap at 2 years of age, the age at which developmental milestones were reached was established. The results were compared with the results of the same assessment in Dutch children born at term. During the first year, the development of the very premature children equaled the development of normal children when full correction was applied. At 2 years of age, development was equal to or better than normal children's development without correction. We conclude that full correction for prematurity should be applied in the first year to avoid overreferral for developmental stimulation, whereas at 2 years of age correction is not necessary. 
4	Assessment of right ventricular oxidative metabolism by positron emission tomography with C-11 acetate in aortic valve disease. Evaluation of right ventricular (RV) oxidative metabolism is limited by the inability to easily determine oxygen extraction by the RV myocardium and the complex morphology of this ventricle. Because left ventricular C-11 clearance rate constants closely correlate with myocardial oxygen consumption, it was postulated that C-11 clearance rate constants for the RV free wall should also reflect its oxygen consumption. Therefore, RV C-11 clearance rate constants were compared with RV loading in 21 patients with aortic valve disease to assess the possible use of this technique for noninvasive evaluation of RV oxidative metabolism. RV free wall C-11 clearance rate constants correlated with the product of systolic pulmonary artery pressure and heart rate for all patients (r = 0.65, p = 0.002), but the relation was stronger if 2 patients with overt RV dysfunction were excluded (r = 0.83, p = 0.001). On the basis of mean pulmonary artery pressures, patients were stratified into subgroups with normal (group I, n = 8) and elevated (group II, n = 13) pulmonary pressures and were compared with 10 normal control subjects. RV C-11 clearance rate constants were significantly higher in group II than in group I and in normal control subjects (p less than 0.05). These data suggest that RV C-11 acetate clearance rate constants can provide noninvasive evaluation of RV oxidative metabolism. This technique may allow serial assessment of RV performance in various cardiac and pulmonary diseases, and particularly of changes associated with therapeutic interventions. 
1	Epstein-Barr virus transformation of B lymphocytes from IgA nephropathy patients and first-degree relatives results in increased immunoglobulin synthesis not restricted to IgA. In order to study B-cell activation patterns independent of T-cell regulation in patients with IgA nephropathy (IgAN), peripheral blood mononuclear cells from 67 patients with IgAN, 15 first-degree relatives of patients with familial disease, and 13 normal controls were transformed with Epstein-Barr virus (EBV). Culture supernatants of these transformed cells were assayed for levels of IgG, IgA, and IgM, and results obtained on the three populations were compared. EBV-transformed cells of IgAN patients, as well as the population of first-degree relatives, secreted significantly elevated levels of all three isotypes as compared with the normal controls. However, in comparing ratios of secreted isotypes, it was determined that more IgA relative to IgG and IgM was synthesized by cells of these two populations as compared with the normal controls. Our results imply that (1) the population of B cells susceptible to EBV activation is increased in IgAN patients; (2) this population of "activatable" B lymphocytes is polyclonal and not restricted to the IgA class; and (3) even though there may be a primary B-cell abnormality in IgAN, an additional defect(s) is probably operative in the pathogenesis, since cells of clinically unaffected relatives behaved in a pattern similar to that of patients. 
5	New horizons in management of hypothermia and frostbite injury. Diagnosing hypothermia requires a high index of suspicion. Restoring lost heat with careful attention to hemodynamics usually results in complete recovery. Frostbite is best treated by physicians who are cognizant of the pathophysiology of cold injury. Although alternative methods of intervention are being tested, rapid rewarming and anti-inflammatory agents are integral to treatment protocols. 
1	A phase I clinical trial of 2-chlorodeoxyadenosine in pediatric patients with acute leukemia. To evaluate its toxicity and clinical efficacy in children with relapsed or refractory leukemia, we performed a phase I trial of 2-chloro-2'-deoxy-adenosine (2-chlorodeoxyadenosine; 2-CDA) given as a continuous 5-day infusion at doses of 3 to 10.7 mg/m2/d. In this study of 31 children with acute leukemia, the only dose-limiting toxicity was myelosuppression. At the highest dose level, three of seven patients developed fatal systemic bacterial or fungal infections. At dose levels above 6.2 mg/m2/d, significant oncolytic responses occurred in all patients. In addition, there was a significant correlation between both the responsiveness by cell type and dose of 2-CDA, such that more oncolytic responses were noted in acute myeloid leukemia (AML) patients than acute lymphoblastic leukemia (ALL) patients (P = .02). Although this was a phase I trial in heavily pretreated patients with refractory disease, two AML patients treated at 5.2 and 10.7 mg/m2/d, respectively, had complete hematologic responses, and one patient treated at 10.7 mg/m2/d had a partial response. In addition, there was a dose-response relationship in all patients with improved cytoreduction of peripheral blast cells at higher doses of 2-CDA. In vitro evaluation of 2-CDA uptake and anabolism by leukemic blast cells from 22 patients demonstrated that 2-chloro-2'-deoxyadenosine (Cld-AMP) and 2-chloro-2'-deoxyadenosine 5'-striphosphate (CldATP) reached concentrations close to steady-state levels within 1 hour. Intracellular nucleotide disappearance rates were high with half-lives of 1.29 and 2.47 hours for CldAMP and CldATP, respectively. This suggests that continuous infusion is necessary to maintain the desired plasma concentration. The results of this study confirm the antileukemic activity of 2-CDA and the lack of prohibitive nonhematologic toxicity. Phase II trials in patients with AML and ALL are warranted. 
4	Sinus node-atrioventricular node isolation: long-term results with the "corridor" operation for atrial fibrillation The "corridor" operation is designed to restore sinus rhythm to patients with atrial fibrillation by electrically isolating the sinus node, a band of atrial tissue and the atrioventricular (AV) node from the remaining atrial tissue. Nine patients with drug-refractory atrial fibrillation underwent this operation; four patients had chronic atrial fibrillation and five had paroxysmal atrial fibrillation; the mean duration of symptoms was 12 +/- 8 years. Patient ages ranged from 25 to 68 years (mean 48 +/- 12). At preoperative electrophysiologic study, no patient had evidence of an accessory AV pathway or AV node reentry. Sinus node recovery time could not be determined in five patients because of recurrent atrial fibrillation during or before programmed stimulation. At operation the corridor of atrial tissue connecting the sinus and AV nodes was successfully isolated from the remaining left and right atrial tissue in all patients. One patient required early reoperation for recurrent atrial fibrillation before hospital discharge. At the predischarge electrophysiologic study, the corridor remained isolated in all patients except for one patient who had intermittent conduction between the corridor and excluded right atrium. One patient had nonsustained atrial fibrillation and one had atrial tachycardia evident in the corridor. Atypical AV node reentry of uncertain significance was induced in one other patient. Over a total follow-up of 191 patient months (mean 21 +/- 20), seven patients remained free of atrial fibrillation. Two patients had recurrent atrial fibrillation, which in one patient was effectively controlled by a single antiarrhythmic agent. A permanent pacemaker was implanted in four patients for sinus node dysfunction. 
5	Environmental risk factors in siblings with Parkinson's disease. To investigate possible risk factors in Parkinson's disease, we conducted a case-controlled study of 19 families having two or more siblings with Parkinson's disease. Demographic data were collected, including lifetime histories of places of residence; sources of drinking water; occupations, such as farming; and exposure to herbicides and pesticides. Rural living and drinking well water, but not farming and herbicide exposure, were significantly increased in 38 parkinsonians compared with 38 normal control subjects. A comparison of parkinsonian siblings with siblings with essential tremor revealed no differences in any risk factors for the years of shared environment. These data suggest that living in a rural environment and drinking well water are risk factors for Parkinson's disease and that the total life exposure to an environmental toxin may be more important than exposure in early life. 
4	Lipids, vascular disease, and dementia with advancing age. Epidemiologic considerations. Elevated plasma lipid and lipoprotein levels are associated with an increased risk of cardiovascular disease in middle-aged men and women. It is still not clear, however, whether lipid and lipoprotein abnormalities continue to be risk factors for cardiovascular disease in the elderly population. It is not even clear what normal lipid values are in the elderly, and whether diet or drug therapy should be advised on the basis of lipid values established in middle-aged populations. Ischemic heart disease does remain the leading cause of death in the elderly, and there is now preliminary evidence from epidemiologic studies that relative elevations of levels of lipid and lipoprotein fractions in an elderly population might be associated with an independent and increased risk of coronary heart disease, stroke, and possibly dementia. Intervention studies are about to begin that will assess various lipid-and lipoprotein-modifying therapies and their ability to reduce vascular disease risk in the elderly. 
2	Preventive therapy of first gastrointestinal bleeding in patients with cirrhosis: results of a controlled trial comparing propranolol, endoscopic sclerotherapy and placebo. Propranolol and endoscopic sclerosis of esophageal varices are the two approaches currently used in prophylaxis of the first gastrointestinal hemorrhage in the cirrhotic patient. One hundred twenty-six cirrhotic patients with esophageal varices and no histories of bleeding were included in the trial regardless of the gravity of the cirrhosis or the size of the esophageal varices. Patients with hepatocarcinomas or other cancers, clearly impossible follow-up, previous treatment for portal hypertension or contraindication to beta-blockers were excluded. After randomization, 43 patients received propranolol twice daily at a dose reducing the heart rate by 25%; 42 patients were treated with intravariceal and extravariceal injections of Polidocanol; 41 control patients received vitamin K orally as placebo. The patients were seen at 3-mo intervals for 2 yr. On entry to the trial the three groups were comparable in terms of clinical and biological parameters, including size of esophageal varices (grade I = 51, grade II = 54, grade III = 17), Child-Pugh classification (A = 29, B = 61, C = 32) and the origin of cirrhosis (alcoholic in 79% of cases). Twenty-four patients bled (two bled in the propranolol group, nine bled in the endoscopic sclerosis of esophageal varices group and 13 bled in the placebo group). Actuarial estimates (Kaplan-Meier) of the time of onset of first bleeding showed that the differences were significant between propranolol and placebo (p less than 0.004) and between propranolol and sclerotherapy (p less than 0.03) but not between sclerotherapy and placebo. 
1	Skin exudate levels of interleukin 6, interleukin 1 and other cytokines in mycosis fungoides. The role of locally released cytokines in inducing lymphocyte activation and infiltration in the skin lesions of mycosis fungoides has been investigated. The levels of selected cytokines were measured in chamber fluid samples from lesional and control skin. Biologically active interleukin 6 was significantly elevated in lesional samples and a recombinant form of this cytokine was shown to induce lymphocyte migration in an in vitro assay. Biologically active interleukin 1 was detected in all control chamber fluid samples. Significantly reduced levels of this cytokine were present in lesional samples, which may be the result of the release of preformed material. Interleukin 2 and tumour necrosis factor activity, and gamma interferon and granulocyte macrophage colony-stimulating factor immunoreactivity, were not detectable in any of the samples. Interleukins 1 and 6 may play a role in the pathogenesis of the lesional lymphocyte infiltrates in mycosis fungoides. 
