2	Indocyanine green elimination in patients with liver disease and in normal subjects. 1. The validity of a two-compartment pharmacokinetic model for the estimation of the hepatic extraction ratio of Indocyanine Green was tested in six patients with cirrhosis of the liver. 2. No agreement was found between the value of the hepatic extraction ratio measured directly and that calculated using the two-compartment model. 3. To investigate the reasons for the failure of the model, an extended sampling period was used to define the time course of Indocyanine Green in plasma in six healthy subjects and in six patients with cirrhosis of the liver after a bolus injection of the dye. 4. Indocyanine Green was measurable in the plasma for up to 10 h after injection in healthy subjects, and up to 48 h after injection in the patients. The plasma elimination curve in both groups was best described by a triexponential function. 5. The clearance of Indocyanine Green calculated using data collected in the first 20 min after injection overestimated that calculated using data collected for as long as Indocyanine Green was measurable in the plasma. In the patients with cirrhosis the mean overestimate was 87%. 6. Thus, a two-compartment pharmacokinetic model was inappropriate for the description of the disposition of Indocyanine Green and estimates of the hepatic extraction ratio obtained using this model in patients with cirrhosis were inaccurate. 
4	Medical comorbidity of major depressive disorder in a primary medical practice. Despite much speculation about the relationship between depression and medical comorbidity in primary care settings, few investigators have examined this issue empirically. Using a two-stage screening procedure, we assessed 618 patients aged 18 to 64 years in an academic general medicine clinic. Forty-one patients (6.6%) suffered from a current episode of major depressive disorder (MDD). We compared this group with a 20% random sample of nondepressed patients. While patients with MDD were younger (mean age, 41.1 vs 47.2 years), they were assessed by the Duke University Severity of Illness Scale as having more severe medical illness. Patients with MDD were more likely to have malignant tumors and "ill-defined conditions" than nondepressed patients. The 18 patients with MDD (44%) who were correctly diagnosed by their physicians had less severe medical illness than those whose depression was clinically undetected. A logistic regression model predicting MDD group membership included female gender, younger age, higher Duke University Severity of Illness Scale score, and more frequent inactive ill-defined diagnoses. These findings are consistent with assertions: (1) patients with MDD have more physical illness than nondepressed patients and/or (2) somatic symptoms and disability caused by MDD add to the burden of physical illness. 
5	Pulse oximetry during apparent tonic-clonic seizures. A pulse oximeter was used to monitor arterial oxygen saturations in 11 patients during apparent tonic-clonic seizures. 8 had a clinical diagnosis of genuine fits, 6 of whom showed striking falls in oxygen saturation during the seizures. 3 had a clinical diagnosis of pseudoseizures, none of whom had hypoxia during these episodes. Pulse oximetry during apparent tonic-clonic seizures may help to identify patients with low arterial oxygen tension who need immediate intervention. 
5	Histocompatibility testing in transplantation. The question of whether or not HLA is important in transplantation can now be answered with a definite yes. The nationwide six-antigen-matching program, in which over 100 US transplantation centers have participated, has shown that a high (88% to 90%) 1-year graft survival rate can be achieved when kidneys are shipped to well-matched recipients. Long-term outcome (measured as half-life) is also markedly improved, from an average of 7 years for cadaveric donor transplants to as much as 19 years in the six-antigen-matched recipients. One of the major factors influencing long-term survival is histocompatibility matching, as shown by the survival differences among HLA-identical siblings (25-year half-life), one-haplotype-mismatched parental donors (12-year half-life), and two-haplotype-mismatched cadaveric donors (7-year half-life). For the past 25 years of kidney transplant experience, cadaveric donor half-life has remained stable at 7 years, despite many improvements in immunosuppression protocols. Histocompatibility matching unquestionably offers the best approach to prevention of chronic rejection. 
1	Have changing treatment patterns affected outcome for operable breast cancer? Ten-year follow-up in 1288 patients, 1965 to 1978. From 1965 to 1978, 1288 patients with primary operable breast cancer were treated by the senior author, using extended radical (ERM), radical (RM), and modified radical (MRM) mastectomy operations exclusively. Results were analyzed for trends in overall and disease-free survival, and patterns of local and distant relapse, the years 1965 to 1970 versus 1971 to 1974 versus 1975 to 1978. Significant changes (p less than 0.00001) from 1965 to 1978 included progressively earlier stage of disease, less frequent use of RM and ERM, a decline in the use of postoperative radiotherapy, and the introduction in 1975 of multidrug adjuvant chemotherapy. Ten-year disease-free survival rates improved significantly for all patients (by 11%, p = 0.00004) and for node-negative (by 12%, p = 0.0024), node-positive (by 8%, p = 0.012), clinical stage II (by 15%, p = 0.0022), and pathologic stage II (by 12%, p = 0.016) disease. Ten-year local recurrence for all patients was 3% (local only) and 2% (local with distant metastasis), and survival from date of recurrence for all patients failing treatment increased two times (p less than 0.0001) for patients treated most recently. As the primary surgical treatment of breast cancer continues to become more moderate, the promise of systemic adjuvant therapies can be realized only with continued emphasis on earlier diagnosis and maximal local control of disease. 
4	Acute autonomic neuropathy. Two cases and a clinical review. Acute autonomic neuropathy is an uncommon syndrome, usually affecting healthy young people. Presentation is often dramatic and initial misdiagnosis is common. We describe two young women with acute autonomic neuropathy who presented with gastrointestinal involvement heralding widespread dysautonomia and review 26 additional cases of acute autonomic neuropathy from the English language literature. Acute autonomic neuropathy can be primarily cholinergic without orthostatic hypotension (26%) or pandysautonomic (74%) involving sympathetic adrenergic functions. Onset has been temporally related to viral syndromes in 20% of cases, with autonomic deficits usually evolving over 1 to 3 weeks. Gastroparesis (69%) and syncope (12%) are frequent presenting complaints. Spinal fluid protein levels are often (75%) elevated in pandysautonomic subtypes. Prolonged and incomplete recovery is the rule (60%), with persistent gastroparesis and orthostatic hypotension. Other specific diseases that occasionally mimic acute autonomic neuropathy include botulism, porphyria, amyloidosis, and paracarcinomatous neuropathies. Acute autonomic neuropathy shares several clinical features with acute idiopathic polyneuropathy (Guillain-Barre syndrome), suggesting an immune-mediated pathogenesis. 
1	The history of nitrite in human nutrition: a contribution from German cookery books. In order to settle the question of when saltpetre (nitrate) came in use as an additive to human food, a number of historic cookery books from Germany and Austria were reviewed. Obviously, the change from vegetable dyes to saltpetre for the coloring or color preservation, respectively, of meat occurred between 1600 and 1750, probably near 1700. The addition of sugar which favours the reduction of nitrate to the active agent nitrite became common practice during the 19th century. Thus some historic parallels to the appearance of colorectal cancer, multiple sclerosis and rheumatoid arthritis in the medical literature became apparent. 
1	Stimulation of cAMP and phosphomonoester production by melanotropin in melanoma cells: 31P NMR studies. A major part of the present understanding of the molecular basis of signal transduction has been gained from in vitro studies using classical biochemical methods. In this study, we used 31P NMR spectroscopy to investigate the response of live M2R mouse melanoma cells to stimulation by melanocyte-stimulating hormone (MSH; melanotropin). In the presence of 3-isobutyl-1-methylxanthine and a synergistic dose of forskolin (1.67 microM), MSH induced a transient (approximately 60-min) rise in the cellular concentration of 3',5'-cyclic adenosine monophosphate (cAMP), which coincided in time with an equivalent decrease (approximately 40%) in ATP. However, no detectable change in phosphocreatine concentration was observed. Concomitantly, MSH induced a striking and unexpected increase in the concentration of three phosphomonoester (PME) metabolites (approximately 2-fold increase in total PME signal area); one signal has been assigned to phosphoethanolamine. The levels of the PMEs remained high for 2-4 hr and declined slowly (approximately 10 hr) to basal level, following perfusion with fresh culture medium. The increase in PME was also observed after stimulation with MSH alone. In contrast, stimulation with a high dose of forskolin (50 microM) and isobutylmethylxanthine (0.2 mM), although effective in stimulating the production of cAMP, did not induce the PME response. Evaluation of the cells' energetics indicated that the enhanced production of phosphoethanolamine is probably not due to ethanolamine phosphorylation. Therefore, it is likely to result from hydrolysis of phosphatidylethanolamine by a specific phospholipase C. The response of the PMEs appears to be regulated by a cAMP-independent process, suggesting the existence of an alternative transduction pathway controlled by MSH. 
1	Inhibition of pyroglutamyl peptidase II synthesis by phorbol ester in the Y-79 retinoblastoma cell. Pyroglutamyl peptidase II (EC 3.4.19.-), a highly specific membrane-bound TRH-degrading enzyme, is inactivated in Y-79 human retinoblastoma cells by exposure to 12-O-tetradecanoyl phorbol-13-acetate (TPA) in a biphasic manner. We have previously demonstrated a rapid decrease in pyroglutamyl peptidase II activity to 10% of the control level within 15 min, which returns to 70% of the control level by 1 h. This decrease results from enzyme phosphorylation by TPA-activated protein kinase-C. We now report a second phase of inactivation after longer exposure of cells to TPA. After 1 h, enzymatic activity slowly and progressively declined. By 7 h, only 15% of control activity remained. Cotreatment of cells with H-7, a protein kinase-C inhibitor, prevented this second phase of inactivation. Immunoblot experiments demonstrated a reduction in the amount of pyroglutamyl peptidase II in Y-79 membranes after long term exposure to TPA. Y-79 cells were labeled with [35S]methionine, and pyroglutamyl peptidase II was immunoprecipitated. A decreased incorporation of [35S]methionine paralleled the decrease in enzyme activity. These studies demonstrate that the second phase of inactivation after exposure to TPA is due to an inhibition of enzyme synthesis. 
4	Arterial aneurysms in children: clinicopathologic classification. Thirty-one arterial macroaneurysms in 23 pediatric-aged patients (16 boys and 7 girls) were treated at the University of Michigan. The average age at time of diagnosis was 10.2 years (range 6 months to 18 years). Vessels involved the aorta (4), as well as hepatic (1), splenic (2), gastroepiploic (1), renal (12), iliac (1), superficial femoral (4), popliteal (1), brachial (1), radial (2), and ulnar (2) arteries. Twelve children exhibited overt clinical manifestations including presence of a mass (7), local pain (3), hematemesis (1), and painless obstructive jaundice (1). Eleven children had asymptomatic lesions. Aneurysm existence was confirmed by arteriography or operation. All but one child underwent surgical therapy, with 20 long-term survivors (mean follow-up 3.5 years). One operative death occurred and one death occurred 6 years after surgery. This experience and a review of previously reported cases served as a basis for categorization of childhood aneurysmal disease as true aneurysms associated with (I) arterial infection, (II) giant-cell aortoarteritis, (III) autoimmune connective tissue disease, (IV) Kawasaki's disease, (V) Ehlers-Danlos syndrome or Marfan's syndrome, (VI) other forms of noninflammatory medial degeneration, (VII) arterial dysplasias, (VIII) congenital-idiopathic factors, as well as (IX) false aneurysms associated with extravascular events causing vessel wall injury or disruption. Knowledge of the varied clinicopathologic characteristics of arterial aneurysms in children is important in treating these patients. 
4	Immediate regional endocardial surface expansion following coronary occlusion in the canine left ventricle: disproportionate effects of anterior versus inferior ischemia. The exact time of onset of functional expansion after acute myocardial infarction/ischemia remains unclear in spite of its potential link to chronic pathologic infarct expansion and its potential implications for therapy. To examine this early change in ventricular morphology, 14 open-chest dogs were studied with two-dimensional echocardiography before and after occlusion (10 minutes) of the left anterior descending coronary artery (LAD, n = 7) or circumflex artery (CIRC, n = 7). The endocardial surface area (ESA) and the area of abnormal wall motion (AWM) were reconstructed from the echocardiographic data using a previously reported technique for quantitatively mapping the ESA and extent of AWM. For the total group (N = 14), the mean ESA before occlusion was 48.9 +/- 9.8 cm2, increasing to 65.7 +/- 18.9 cm2 at 10 minutes occlusion (p less than 0.001). For the LAD subgroup, the mean ESA before occlusion was 50.7 +/- 9.3 cm2, increasing to 79.1 +/- 14.1 cm2 at 10 minutes following occlusion (p less than 0.001). For the CIRC subgroup, the mean ESA before occlusion was 47.1 +/- 10.8 cm2, increasing to 52.3 +/- 12.6 cm2 at 10 minutes after occlusion (p less than 0.001). The ESA increase for the LAD subgroup was significantly larger than that of the CIRC subgroup (LAD range 14.5 to 49.9 cm2 versus CIRC range 1.5 to 9 cm2, p less than 0.0001). Coronary occlusion resulted in similarly sized regions of AWM for both subgroups (LAD, 31.3 +/- 12.2 cm2 versus CIRC, 25.9 +/- 10.3 cm2, p = n.s.). For the LAD group, the largest increase in endocardial circumference occurred within the zone of AWM at the apex (39.9 +/- 12%). The endocardial surface area therefore expands immediately after coronary occlusion and the magnitude of this process is primarily related to the site (anteroapical) rather than to the extent of AWM. 
