2	Alkaline reflux gastritis. Alkaline reflux gastritis and the symptoms associated with alkaline reflux gastritis have been reported in the medical literature since shortly after Billroth successfully performed his first gastrectomy in the 1880s. The disease process is produced by, or at least is associated with, the reflux of alkaline secretions into the gastric remnant. Although it occurs after any procedure that ablates the pylorus including pyloroplasty, it would appear to be most common after a Billroth II gastrojejunostomy. How the alkaline secretions cause the gastritis is still controversial. Clearly, the most effective therapy is to reroute the secretions from the biliary tract, pancreas, and duodenum so that they will not reflux into the gastric remnant. This is most effectively accomplished by a Roux-en-Y gastrojejunostomy with the afferent limb measuring at least 18 inches (40 cm). The surgeon and the patient should be aware that the construction of such a gastric outlet channel is associated with delayed gastric emptying. The etiology of this impaired emptying is also controversial. If the patient has symptoms of dumping (either early or late), these symptoms may also be abated using the Roux limb. At least 40% of patients will have gastric outlet obstruction. Supportive therapy is appropriate in the majority of these patients. 
3	Neurologic and psychiatric manifestations of HIV disease. Neuropsychiatric problems have assumed an increasingly prominent role in HIV-infected individuals. Disease occurs at all levels of the central and peripheral nervous systems by a variety of mechanisms. The AIDS dementia complex is the prototypical example of "direct" effects of HIV on the neuraxis, while infections such as toxoplasmosis and cryptococcal meningitis are complications of HIV-induced immunosuppression. Neurologic manifestations vary in frequency depending upon the overall stage of HIV disease; diagnostic difficulties may be encountered because of HIV's effect on cerebrospinal fluid parameters. The uncertainties of management of neurosyphilis in this setting provide and example of these problems. As is the case with other organ systems, the main goal of neurodiagnostic efforts is to find the increasing number of treatable components of neuropsychiatric dysfunction. 
2	Rapid intravenous rehydration in the pediatric emergency department Children suffering from mild to moderate (3 to 6%) dehydration likely caused by viral gastroenteritis are often hospitalized because they are unable to tolerate oral fluids. We studied 17 such children, aged one to six years, who were otherwise healthy. All had isonatremic dehydration and were treated with 30 ml/kg of 3.3% dextrose and 0.3% saline over a period of three hours in the emergency department before being discharged. No patient required admission to the hospital. Only one patient required another course of rapid intravenous rehydration and subsequently improved without hospitalization. Although all our patients experienced vomiting before treatment, 65% had no vomiting after treatment. Rapid intravenous rehydration is an effective treatment, for children with mild to moderate dehydration secondary to presumed viral gastroenteritis, that obviates the need for hospitalization. 
3	Neurotoxic action of veratridine in rat brain neuronal cultures: mechanism of neuroprotection by Ca++ antagonists nonselective for slow Ca++ channels. The effect of various Ca++ antagonists and local anesthetics on neuronal cell degeneration induced by veratridine was studied in primary rat brain neuronal cultures. Cell death was quantified by measuring lactate dehydrogenase (LDH) released in the culture medium. The neuronal cell degeneration was Ca+(+)-dependent because, in the absence of extracellular Ca++, 16 hr of exposure to 30 microM veratridine failed to produce release of LDH. Ca++ antagonists, nonselective for slow Ca++ channels (flunarizine, cinnarizine, lidoflazine, prenylamine and bepridil) inhibited veratridine-induced release of LDH with IC50 values between 0.11 and 0.47 microM. Ca++ antagonists selective for slow Ca++ channels were less potent and inhibited veratridine-induced release of LDH at concentrations in the following order of potency: nicardipine greater than gallopamil and verapamil greater than niludipine greater than nitrendipine greater than nifedipine greater than nimodipine greater than diltiazem. Tested local anesthetics were incomplete inhibitors of veratridine-induced release of LDH. A good correlation was found between the potency of the drugs to inhibit released LDH induced by 30 microM veratridine in neuronal cultures and their binding affinity for the batrachotoxin binding site of Na+ channels in rat cortex synaptosomal preparation. It is concluded that protection against veratridine-induced neurotoxicity can be mediated by blocking a veratridine-sensitive Na+ channel. It is a property of certain nonselective Ca++ antagonists. There is apparently no direct relationship with Ca++ antagonistic activity. The effect is unrelated to local anesthetic activity. 
2	The influence of sclerotherapy on gastric mucosal blood flow distribution. Hemodynamic events and structural vascular changes of the gastric mucosa in cirrhotics have caught the attention of investigators in the recent past, but as yet it is not known whether therapeutic interruption of variceal blood flow at gastroesophageal level alters such portal hypertensive mucosal features. The newly developed endoscopic laser-Doppler technique was used to assess whether variceal eradication by means of endoscopic sclerotherapy influences the gastric mucosal congestion in portal hypertension patients. Gastric mucosal blood flow was determined at ten defined sites of the stomach, before the first session of sclerotherapy and after complete variceal eradication had been achieved in 15 patients. A statistically significant decrease (P less than 0.01 to 0.05) in microcirculation was found at the gastric antrum and corpus, an increase at the pylorus (P less than 0.05), but no change in the fundic area. An important question following these findings is: What are the consequences of such aggravation of gastric congestion on the integrity of the gastric mucosa?. 
1	Systemic chemotherapy for urothelial cancer in patients with ureteric obstruction. The aims of this study were to document the toxicity of systemic chemotherapy and response rates in patients with ureteric obstruction caused by urothelial cancer. The study group included 91 patients who received cisplatin and methotrexate; 36 (40%) had upper tract dilatation, 9 of whom had drainage by stenting or nephrostomy and 55 (60%) had normal upper tracts. The response rate was documented in 65 patients (71%) who had measurable primary or metastatic disease. No significant differences were found between the dilated/drained group, the dilated/undrained group and the normal group in biochemical measurements of renal function during or after the courses of chemotherapy. Serious haematological toxicity occurred in 10% (10/104 cycles) of the dilated/undrained group and in 6% (12/200 cycles) of the normal group. The complete response rate in the dilated group was 15% compared with 41% in the normal group. No increased chemotherapy toxicity was observed in patients with upper tract dilatation and a significant complete response rate was found in patients with upper tract dilatation without renal impairment. 
1	Histopathologic grading of salivary gland neoplasms: I. Mucoepidermoid carcinomas. Histopathologic grading of salivary gland neoplasms has been done with various degrees of success and hence various degrees of acceptance among pathologists and otolaryngologists-head and neck surgeons. Given their histopathologic diversity, three carcinomas--mucoepidermoid, adenoid cystic, and acinic cell--would seem to be suitable candidates for grading. In this, the first of a three-part series, the authors present a three-level grading scheme for mucoepidermoid carcinomas. It combines histocytologic and growth features of the carcinomas that independently or together, in other grading proposals, have shown prognostic value. 
5	Cardiopulmonary perfusion and cerebral blood flow in bilateral carotid artery disease The fear of cerebral complications after cardiopulmonary bypass in patients with heart disease and severe carotid artery disease has led many authors to suggest combined approaches in these patients. The pathogenetic mechanism for stroke is based partly on the stenotic narrowing of the carotid artery. A diameter reduction of 75% is frequently considered hemodynamically significant and indicative of an increased risk for neurological morbidity. We studied the cerebral blood flow in 7 patients undergoing coronary artery bypass grafting who also had severe bilateral carotid disease. The results were compared with the results in 17 patients without carotid disease who had bypass grafting. The cerebral blood flow was measured by xenon 133 washout technique before, during, and after cardiopulmonary bypass with moderate hypothermia. Acid-base regulation was according to the alpha-stat theory, and blood pressure was kept greater than 50 mm Hg. The cerebral blood flow levels (mL.100g-1.min-1) before, during, and after cardiopulmonary bypass in the study group (30 +/- 11, 31 +/- 8, 47 +/- 20) (mean +/- standard deviation) were almost identical to those in the control group (30 +/- 11, 28 +/- 8, 47 +/- 12). The cerebral blood flow levels for the left and right hemispheres in the group with carotid disease were comparable and within normal ranges. In 2 patients, slight differences were noted between hemispheres, and this finding may indicate an increased risk for ischemia. These patients, however, did not show any signs of postoperative deficit. The flow limitations of critical carotid stenoses do not seem to imply a risk for cerebral hypoperfusion if cardiopulmonary perfusion is performed in a controlled manner. 
2	Pelvic pain and infections. Infectious etiologies of both acute and chronic pelvic pain are common and may involve multiple organ systems. In the evaluation of the acute pain, it is important to remember that rapidity of diagnosis is important because of the possibility of significant morbidity and even death if a condition is not attended to rapidly. In recent years, laparoscopic evaluation of the pelvis has provided a better understanding of the pathophysiology of some of these infections, as well as possible therapeutic maneuvers. The evaluation of chronic pelvic pain requires a thorough attempt at careful diagnosis with minds open to the possibility that other organ systems besides the genital tract may be involved. Laparoscopy also may be an important diagnostic and therapeutic tool in the evaluation of the sequelae of pelvic inflammation leading to chronic pelvic pain. All therapeutic modalities that are instituted on the basis of the diagnostic evaluation must take into consideration that a strong emotional component is generally associated with chronic pelvic pain. Such components must be addressed in order to achieve the best possible results for the patient. 
5	Epidural morphine with butorphanol for postoperative analgesia after cesarean delivery. Epidural morphine has been used more and more to provide long-lasting postoperative analgesia after cesarean delivery. However, the incidence of pruritus (20%-93%) and nausea (17%-60%) detract from the usefulness of epidural morphine. The purpose of this study was to evaluate, in 30 patients having epidural anesthesia for cesarean delivery, the analgesic efficacy and side effects when a combination of epidural morphine, a mu-receptor agonist, and butorphanol, a mu-receptor antagonist and kappa-receptor agonist, was administered. After clamping of the umbilical cord, patients received 4 mg epidural morphine with 3 mL of normal saline (group 1), 4 mg epidural morphine with 1 mg butorphanol and 2 mL of normal saline (group 2), or 4 mg epidural morphine with 3 mg butorphanol (group 3). Patients were monitored for 24 h after administration of the study medications. There were no significant differences between the groups in visual analogue pain scores, time to first analgesic request, respiratory rate, or Trieger dot test performance in the 24 h immediately after these epidural injections. There were three patients in group 1 and one patient in group 2 who experienced oxygen saturations less than 90%. (No patients in group 3 developed an oxygen saturation less than 92%.) The patients in group 3 did not require treatment for pruritus or nausea, a response significantly different (P less than 0.001 and P less than 0.05, respectively) from group 1 or group 2. 
