4	Infant survival following delayed postmortem cesarean delivery. A 19-year-old multipara was delivered of a living infant by postmortem cesarean 22 minutes after documented maternal cardiac arrest and 47 minutes from the fatal injury. Neonatal follow-up at 18 months of age demonstrated no evidence of neurologic damage. 
5	Problem solving in implant dentistry. Dental implants have become an accepted form of dental care, with reported functional 5-year success rates of 90% and higher. These impressive statistics include, but do not identify, the problems that may have been created by clinical ineptitude. Diagnostic acumen and preventive measures at each stage of the implant treatment can avoid many problems. Also, appropriate measures of timely recognition, rescue, and repair can often restore ailing implants and their prosthetic appliances to full function. 
5	Mucous cell hyperplasia in an odontogenic cyst from a patient with Muir-Torre syndrome. Mucous cell proliferation in a periapical radicular cyst from a patient with a family history of colonic malignancies and multiple sebaceous neoplasms of the skin, so-called Muir-Torre syndrome, is reported. Such goblet cell hyperplasia has not been previously reported to be associated with any known syndrome. We believe the finding of mucous cell hyperplasia in an odontogenic cyst may not simply be coincidental, but should raise suspicion of paraneoplastic potential and warrant further evaluation for possible occult neoplastic disease. 
2	Endoscopic retrograde brush cytology. A new technique. Endoscopic retrograde cholangiopancreatography has been shown to be a very valuable adjunct in the diagnosis of malignancy involving the biliary and/or pancreatic ductal system. However, characteristic endoscopic retrograde cholangiopancreatography radiographic findings associated with malignant strictures are frequently not specific and cytological confirmation becomes essential for the diagnosis. Unfortunately, the current overall diagnostic yield of positive cytology in such circumstances ranges from 18%-56% depending on the technique. A new brush device has been designed which is uniquely adapted to pancreaticobiliary strictures of varying anatomical configurations. This study shows results using this new cytology brush in a series of 53 patients with pancreaticobiliary malignancy. A significant improvement in the cytological yield of tumor confirmation was obtained with a diagnostic sensitivity of 70% and specificity of 100% using the new brush technique. 
3	Essential tremor: clinical correlates in 350 patients. To study the demographic and clinical correlates of essential tremor (ET), we analyzed a comprehensive database of 350 patients evaluated at the Movement Disorders Clinic at Baylor College of Medicine from 1982 to 1989. The age at onset of tremor showed bimodal distribution for both male and female patients, with peaks in 2nd and 6th decades. ET appeared most frequently in hands, followed by head, voice, tongue, leg, and trunk. Half of the patients (47%) had associated dystonia, including cervical dystonia, writer's cramp, spasmodic dysphonia, and cranial dystonia, and 20% of the patients had associated parkinsonism. At least one 1st-degree relative of 62.5% of ET patients reported tremor. Alcohol relieved tremor in 2/3 of ET patients. Sixty-eight percent of patients who had adequate follow-up improved with propranolol, and 72% with primidone. There was no significant difference in various clinical variables between the 219 patients with familial ET and 131 with sporadic ET. Patients with early-onset ET were more likely to have hand involvement and associated dystonia than patients with late-onset ET. Dystonia was more frequently associated with mild ET than with severe ET. Patients with low-frequency tremor were older and had more head but less hand involvement than patients with high-frequency tremor. The lack of relevant differences between ET subgroups suggests that, despite variable expression, ET represents a single disease entity. 
5	Monitoring of spinal cord stimulation evoked potentials during thoracoabdominal aneurysm surgery. Repair of a thoracoabdominal aneurysm involves a significant risk of ischemic injury to the spinal cord. Standard monitoring of somatosensory evoked potentials, which relies upon peripheral nerve stimulation, becomes nonspecific and insensitive during this surgery when aortic cross-clamping produces lower extremity ischemia causing a peripheral conduction block. Techniques for the insertion of percutaneous epidural electrodes, developed originally for pain management, have been adapted to this setting to permit direct stimulation of the spinal cord for intraoperative monitoring of evoked potentials. The clinical outcome in patients monitored by this technique has been consistent with evoked potential findings. 
1	Increasing incidence of cecal and sigmoid carcinoma. Data from the Connecticut Tumor Registry. We have studied both the distribution and incidence of colorectal cancer using The Connecticut Tumor Registry, the oldest tumor registry in the United States. During the time period 1973 to 1985, left-sided colon cancers accounted for 63% of the cancers, right-sided cancers 33%, and cancers with unspecified sites 4%. Indeed, this pattern of distribution has remained constant for 25 years. For the period 1935 to 1985, we calculated the sex-specific, age-adjusted (normalized to the 1970 U.S. Census) incidence. Age-adjusted incidence of rectal cancer has remained stable for 50 years: for men, 22.8 cases/100,000/year, and for women, 13.9 cases/100,000/year. During these 50 years, the age-adjusted incidence of cecal carcinoma for men has increased from 3.6 to 16.7 cases/100,000/year, while for women, it has increased from 4.9 to 14.2 cases/100,000/year. Sigmoid carcinoma for men has increased from 8.8 to 18.7 cases/100,000/year, and for women, it has increased from 7.7 to 12.8 cases/100,000/year. The incidence of colon cancer at each site has been and continues to be increasing at a constant rate. Age-adjusted incidence for all colorectal cancers has increased from 35.2 to 70.2 cases/100,000/year for men and from 32.1 to 49.2 cases/100,000/year for women. Thus, distribution of colorectal cancers by site in Connecticut has remained stable for 25 years. More importantly, however, the age-adjusted incidence of colon cancer has continued to increase for 50 years, whereas that of rectal cancer has remained relatively stable. 
4	Efficacy of acebutolol after acute myocardial infarction (the APSI trial). The APSI Investigators. A randomized, placebo-controlled trial was carried out to determine the effectiveness of acebutolol in preventing late death in high-risk patients surviving an acute myocardial infarction (MI). The average 1-year mortality rate in placebo groups of 9 trials of beta blockers in post-MI patients was 7.2% compared with 17% in a nonselected cohort of patients who had survived at least 7 days after an MI. The mandate for this trial was based on the fact that high-risk patients whose mortality rate exceeds 20% have not been enrolled in significant numbers in previous trials. It remains to be proved whether beta-blocking therapy in this patient population is beneficial. Selection of high-risk patients for inclusion in the trial was based on an algorithm set up from the Essai de Prevention Secondaire de l'Infarctus du Myocarde Registry. At the time of the second interim analysis, the mortality rate in the placebo group was 12%, lower than expected (greater than or equal to 20%). The trial was stopped; at that time, 309 patients had been allocated to placebo and 298 patients to acebutolol therapy. After 318 days, there were 17 deaths in the acebutolol-treated group and 34 in the placebo group, a reduction in total mortality of 48% (p = 0.019). There were 30 vascular deaths in the placebo group and 12 in the acebutolol group. Thus, cardiovascular mortality with acebutolol was reduced by 58% (p = 0.006). The incidence of all cardiovascular-related deaths was lower in the acebutolol-treated group. The total reduction in mortality did not appear to be correlated with secondary risk factors. 
1	Touch preparation cytology of breast lumpectomy margins with histologic correlation. Residual microscopic disease after lumpectomy for breast cancer may cause significant local recurrence. We evaluated one hundred fourteen consecutive breast lumpectomy margins in this study by touch preparation cytology. Cytologic preparations were intraoperatively correlated with gross and frozen section results and subsequently with permanent histologic sections of representative margins. Three specimens were cytologically unsatisfactory and 86 yielded benign findings, while material suggestive or diagnostic of malignancy was obtained from 25 specimens. Gross, frozen section, and permanent histologic margins were positive in 10, 17, and 22 cases, respectively. There were three false-positive touch preparation cytologic results, while frozen section specimens were false-negative in five cases. Sensitivity and specificity of touch preparation cytology were 100% and 96.6%, respectively, with a diagnostic accuracy of 97.3%. Touch preparation cytologic examination rapidly and reliably evaluates lumpectomy margins and overcomes sampling errors and artifacts related to frozen section evaluation. This technique currently complements frozen section evaluation of lumpectomy margins as part of a protocol aimed at reducing local recurrence of breast cancer. 
2	Effect of tetrahydroaminoacridine on cognition, function and behaviour in Alzheimer's disease. OBJECTIVE: To determine the efficacy of tetrahydroaminoacridine (THA) in Alzheimer's disease. DESIGN: Randomized, double-blind, multiple crossover trial with three treatment periods, each consisting of 3 weeks of active drug therapy and 3 weeks of placebo administration. SETTING: Referral-based geriatric practice in a community hospital. PATIENTS: Thirty-four patients with moderate to severe Alzheimer's disease. Subjects were included if they had stage 3 to 6 disease (as determined by the Reisberg scale) and had not been taking psychotropic drugs for at least 1 month and if informed consent had been obtained from the patients and their next of kin. INTERVENTIONS: Fifty to 100 mg of THA daily and matched placebo. RESULTS: Of the initial 34 patients 14 experienced liver toxicity and 3 gastrointestinal side effects during the study; however, all 22 who completed the study were able to tolerate at least the minimum dose. For the 22 patients there was no clinically or statistically significant effect of THA on cognition, functional status or behaviour. The results for individual patients showed no subgroup of THA-responsive patients. CONCLUSION: THA has no clinically important benefits in Alzheimer's disease and is associated with appreciable toxic effects. 
